date,Order_Time,Product_Name,Category,Quantity_Sold1,Price per Unit,Total_Sales_Amount,Region,Country,Customer Type,Discount_Applied,Profit_Loss,Payment Method,Sales_Channel
22-03-2024,05:08:00,Cakes,Bakery,33,13.01,429.33,East,India,Wholesaler,29.28,45.54,PayPal,Retail Store
22-03-2024,07:59:00,Coffee,Beverages,53,29.32,1553.96,South,USA,Retailer,23.61,481.24,Credit Card,Retail Store
22-03-2024,10:30:00,Popcorn,Snacks,78,32.31,2520.18,East,Canada,Wholesaler,13.8,289.38,Debit Card,Offline
22-03-2024,16:27:00,Juice,Beverages,49,69.09,3385.41,South,Germany,Retailer,28.92,1102.5,UPI,Retail Store
22-03-2024,12:28:00,Cookies,Bakery,57,114.12,6504.84,South,Germany,Online,21.55,874.38,Cash,Retail Store
22-03-2024,09:43:00,Chips,Snacks,89,83.27,7411.03,West,Germany,Online,9.62,2694.92,UPI,Online
22-03-2024,09:12:00,Soft Drink,Beverages,30,13.34,400.2,West,USA,Wholesaler,6.87,86.4,UPI,Offline
10-02-2024,02:31:00,Cakes,Bakery,80,21.06,1684.8,South,UK,Online,3.11,556.8,PayPal,Wholesale
22-03-2024,18:19:00,Popcorn,Snacks,60,24.75,1485,East,Germany,Retailer,10.29,457.8,Debit Card,Wholesale
22-03-2024,15:47:00,Protein Bars,Snacks,84,105.32,8846.88,East,Germany,Online,27.53,2013.48,PayPal,Wholesale
23-03-2024,01:50:00,Cakes,Bakery,77,95.31,7338.87,North,Australia,Online,24.83,2462.46,UPI,Wholesale
23-03-2024,18:35:00,Cheese,Dairy,40,72.95,2918,West,India,Wholesaler,18.11,518.4,Credit Card,Offline
23-03-2024,22:21:00,Milk,Dairy,30,68.97,2069.1,South,Canada,Online,23.29,285.3,PayPal,Online
23-03-2024,12:58:00,Butter,Dairy,81,126.12,10215.72,West,USA,Wholesaler,26.47,3330.72,PayPal,Online
23-03-2024,09:06:00,Cheese,Dairy,14,142.67,1997.38,South,Canada,Retailer,13.65,390.32,PayPal,Retail Store
24-03-2024,14:15:00,Juice,Beverages,80,17.68,1414.4,South,India,Online,29.57,277.6,Cash,Online
24-03-2024,14:41:00,Cookies,Bakery,50,19.74,987,South,Canada,Wholesaler,10.92,335,Cash,Offline
24-03-2024,04:40:00,Cakes,Bakery,53,125.84,6669.52,East,Australia,Retailer,11.85,2492.06,PayPal,Wholesale
24-03-2024,16:36:00,Yogurt,Dairy,25,12.43,310.75,North,Australia,Retailer,4.09,59,UPI,Offline
24-03-2024,20:35:00,Cheese,Dairy,58,118.61,6879.38,West,Canada,Retailer,2.54,2391.34,Credit Card,Offline
24-03-2024,00:40:00,Cookies,Bakery,57,68.41,3899.37,East,India,Retailer,6.37,975.84,UPI,Retail Store
24-03-2024,23:21:00,Butter,Dairy,18,149.36,2688.48,North,Germany,Wholesaler,2.91,973.8,Credit Card,Retail Store
24-03-2024,14:05:00,Tea,Beverages,45,54.45,2450.25,North,Canada,Retailer,1.27,437.4,Debit Card,Retail Store
24-03-2024,02:33:00,Popcorn,Snacks,70,41.39,2897.3,North,USA,Online,21.26,925.4,UPI,Retail Store
18-03-2024,22:48:00,Cookies,Bakery,86,18.67,1605.62,East,UK,Wholesaler,21.47,502.24,UPI,Wholesale
24-03-2024,04:07:00,Nuts,Snacks,35,27.36,957.6,West,Germany,Wholesaler,12.64,351.05,Credit Card,Wholesale
24-03-2024,22:48:00,Juice,Beverages,50,25.98,1299,West,USA,Retailer,1.44,315.5,Credit Card,Retail Store
24-03-2024,19:28:00,Chips,Snacks,86,117.77,10128.22,South,Canada,Wholesaler,24.96,2377.04,Debit Card,Wholesale
09-01-2024,18:30:00,Cookies,Bakery,30,49.55,1486.5,East,UK,Online,19.85,245.1,PayPal,Offline
24-03-2024,19:13:00,Cheese,Dairy,16,25.33,405.28,South,USA,Retailer,19.31,40.8,PayPal,Offline
24-03-2024,09:55:00,Tea,Beverages,72,9.17,660.24,East,India,Online,18.24,216.72,UPI,Online
25-03-2024,09:43:00,Protein Bars,Snacks,46,33.98,1563.08,North,Canada,Retailer,12.1,471.04,Credit Card,Offline
25-03-2024,21:41:00,Cookies,Bakery,17,51.91,882.47,East,Canada,Wholesaler,29.84,348.33,Cash,Online
25-03-2024,05:51:00,Nuts,Snacks,54,60.76,3281.04,North,Canada,Retailer,12.64,381.24,Credit Card,Offline
25-03-2024,05:17:00,Tea,Beverages,95,34.8,3306,East,Canada,Online,27.98,775.2,PayPal,Offline
25-03-2024,21:41:00,Cheese,Dairy,44,78.63,3459.72,East,Germany,Online,27.95,997.92,UPI,Offline
02-03-2024,02:05:00,Cookies,Bakery,32,43.87,1403.84,North,UK,Online,4.79,240.64,Debit Card,Retail Store
08-01-2024,15:43:00,Muffins,Bakery,87,11.41,992.67,East,UK,Retailer,26.93,326.25,UPI,Wholesale
26-03-2024,17:48:00,Butter,Dairy,53,80.47,4264.91,West,India,Online,9.84,694.3,PayPal,Offline
26-03-2024,05:43:00,Cookies,Bakery,99,94.26,9331.74,North,Australia,Online,12.77,987.03,Credit Card,Online
26-03-2024,22:07:00,Juice,Beverages,69,65.65,4529.85,West,Australia,Wholesaler,4.44,1264.77,Credit Card,Online
27-03-2024,23:38:00,Soft Drink,Beverages,25,115.94,2898.5,East,Canada,Retailer,11.44,846.75,Credit Card,Online
27-03-2024,01:53:00,Butter,Dairy,97,131.5,12755.5,South,Australia,Online,17.02,4312.62,PayPal,Offline
27-03-2024,00:08:00,Chips,Snacks,90,71.47,6432.3,North,Australia,Online,15.28,1412.1,Credit Card,Retail Store
27-03-2024,12:22:00,Yogurt,Dairy,19,114.15,2168.85,South,Germany,Wholesaler,17.93,615.22,Credit Card,Offline
27-03-2024,21:07:00,Coffee,Beverages,38,71.69,2724.22,West,Canada,Retailer,8.13,609.52,PayPal,Retail Store
27-03-2024,18:18:00,Bread,Bakery,38,7.66,291.08,South,USA,Wholesaler,24.69,38.76,Cash,Online
27-03-2024,07:44:00,Muffins,Bakery,38,108.63,4127.94,North,Australia,Online,29.18,1126.32,UPI,Online
27-03-2024,16:25:00,Cookies,Bakery,71,123.43,8763.53,South,India,Wholesaler,3.49,2333.06,UPI,Offline
27-03-2024,09:19:00,Popcorn,Snacks,32,90.61,2899.52,East,USA,Retailer,1.84,316.8,Cash,Online
11-03-2024,15:55:00,Bread,Bakery,27,33.38,901.26,South,UK,Retailer,23.02,115.29,UPI,Retail Store
27-03-2024,22:28:00,Protein Bars,Snacks,45,56.74,2553.3,North,Germany,Online,19.1,369,Debit Card,Offline
19-02-2024,11:13:00,Cakes,Bakery,40,22.09,883.6,North,UK,Wholesaler,27.04,273.6,PayPal,Online
28-03-2024,06:12:00,Tea,Beverages,81,100.83,8167.23,South,Germany,Wholesaler,19.82,1696.95,Cash,Retail Store
28-03-2024,10:54:00,Nuts,Snacks,33,71.23,2350.59,North,Germany,Online,27.66,554.73,Debit Card,Online
28-03-2024,06:11:00,Soft Drink,Beverages,11,91.12,1002.32,East,USA,Online,2.83,236.61,PayPal,Offline
21-02-2024,09:52:00,Muffins,Bakery,11,80.16,881.76,East,UK,Retailer,21.24,141.13,UPI,Offline
28-03-2024,01:06:00,Tea,Beverages,77,34.76,2676.52,South,Germany,Online,15.26,982.52,Credit Card,Online
28-03-2024,20:18:00,Chips,Snacks,51,123.8,6313.8,East,Canada,Retailer,15.09,733.38,UPI,Retail Store
28-03-2024,03:07:00,Nuts,Snacks,74,99.09,7332.66,East,Australia,Wholesaler,27.88,1433.38,Debit Card,Retail Store
28-03-2024,23:06:00,Milk,Dairy,39,24.68,962.52,East,India,Retailer,18.8,134.94,UPI,Wholesale
28-03-2024,08:36:00,Popcorn,Snacks,71,112.07,7956.97,South,Australia,Retailer,11.71,1031.63,Credit Card,Wholesale
28-03-2024,07:52:00,Tea,Beverages,78,69.9,5452.2,South,India,Wholesaler,17.76,1486.68,UPI,Online
28-03-2024,03:11:00,Coffee,Beverages,56,76.26,4270.56,East,Canada,Retailer,7.2,1383.2,Cash,Wholesale
28-03-2024,23:56:00,Coffee,Beverages,40,101.09,4043.6,West,Germany,Wholesaler,29.16,417.6,UPI,Retail Store
28-03-2024,11:35:00,Butter,Dairy,40,141.94,5677.6,South,Germany,Retailer,29.93,1394,PayPal,Retail Store
28-03-2024,19:38:00,Nuts,Snacks,82,33.86,2776.52,West,Germany,Retailer,12.05,1097.16,Cash,Offline
30-01-2024,02:04:00,Bread,Bakery,11,79.28,872.08,East,UK,Online,8.71,149.82,UPI,Retail Store
29-03-2024,23:16:00,Soft Drink,Beverages,91,56.63,5153.33,North,USA,Retailer,12.7,1753.57,UPI,Online
29-03-2024,23:10:00,Yogurt,Dairy,27,144.73,3907.71,South,Australia,Retailer,26.13,1195.29,Debit Card,Offline
29-03-2024,21:30:00,Bread,Bakery,19,36.47,692.93,North,Canada,Online,11.02,156.56,UPI,Online
29-03-2024,00:01:00,Muffins,Bakery,42,135.85,5705.7,South,Germany,Wholesaler,5.87,2218.86,Credit Card,Offline
29-03-2024,01:56:00,Tea,Beverages,3,40.46,121.38,West,USA,Wholesaler,24.51,28.5,UPI,Online
29-03-2024,07:23:00,Coffee,Beverages,40,96.6,3864,East,USA,Retailer,8.36,1145.2,Debit Card,Wholesale
30-03-2024,20:58:00,Yogurt,Dairy,16,110.06,1760.96,West,Germany,Online,6.11,222.24,PayPal,Online
27-01-2024,01:04:00,Cakes,Bakery,12,63.11,757.32,South,UK,Wholesaler,28.07,130.56,Debit Card,Offline
30-03-2024,03:43:00,Cheese,Dairy,21,118.48,2488.08,East,Canada,Wholesaler,5.45,541.38,PayPal,Offline
30-03-2024,07:43:00,Protein Bars,Snacks,6,89.3,535.8,North,Canada,Retailer,8.5,164.94,Debit Card,Wholesale
18-03-2024,20:32:00,Cakes,Bakery,48,14.86,713.28,East,UK,Online,7.08,90.24,UPI,Online
18-03-2024,22:31:00,Bread,Bakery,5,81.19,405.95,East,UK,Retailer,12.2,125.9,UPI,Offline
30-03-2024,12:15:00,Protein Bars,Snacks,84,137.76,11571.84,West,Germany,Wholesaler,16.9,1778.28,Credit Card,Online
30-03-2024,19:05:00,Soft Drink,Beverages,29,123.48,3580.92,East,Germany,Retailer,5.6,763.28,Credit Card,Online
30-03-2024,06:21:00,Nuts,Snacks,83,104.37,8662.71,East,USA,Online,29.9,2692.52,Debit Card,Online
30-03-2024,00:25:00,Yogurt,Dairy,67,74.47,4989.49,South,Canada,Retailer,9.55,1547.03,PayPal,Online
30-03-2024,02:41:00,Soft Drink,Beverages,20,30.82,616.4,West,Canada,Wholesaler,26.75,113.6,UPI,Online
30-03-2024,11:22:00,Muffins,Bakery,50,57.7,2885,East,Germany,Online,28.5,777.5,Debit Card,Retail Store
30-03-2024,20:33:00,Popcorn,Snacks,13,28.78,374.14,North,Canada,Wholesaler,20.02,70.72,UPI,Wholesale
31-03-2024,12:56:00,Cakes,Bakery,59,143.02,8438.18,North,Canada,Online,25.84,2850.88,PayPal,Wholesale
31-03-2024,13:08:00,Juice,Beverages,96,119.17,11440.32,North,USA,Wholesaler,1.66,3830.4,UPI,Retail Store
31-03-2024,01:44:00,Butter,Dairy,98,97.06,9511.88,East,USA,Wholesaler,2,1100.54,Credit Card,Retail Store
31-03-2024,01:55:00,Soft Drink,Beverages,33,114.53,3779.49,West,India,Retailer,23.53,750.75,Debit Card,Offline
31-03-2024,11:36:00,Cheese,Dairy,58,41.37,2399.46,West,India,Online,27.61,940.18,UPI,Online
31-03-2024,00:34:00,Coffee,Beverages,45,14.29,643.05,South,USA,Retailer,4.52,87.3,Credit Card,Offline
31-03-2024,05:13:00,Coffee,Beverages,30,63.35,1900.5,East,Canada,Online,16.89,242.1,Debit Card,Offline
31-03-2024,11:37:00,Yogurt,Dairy,59,61.31,3617.29,North,Canada,Retailer,18.27,876.15,Debit Card,Online
31-03-2024,04:12:00,Cheese,Dairy,58,67.18,3896.44,North,Canada,Retailer,26.82,918.72,Credit Card,Offline
31-03-2024,01:20:00,Milk,Dairy,32,106.23,3399.36,North,Canada,Wholesaler,2.62,348.8,Credit Card,Offline
31-03-2024,23:46:00,Butter,Dairy,5,148.49,742.45,South,Canada,Online,2.79,268.5,Debit Card,Offline
31-03-2024,17:02:00,Cheese,Dairy,77,8.2,631.4,South,Germany,Online,13.6,123.2,Debit Card,Online
31-03-2024,06:43:00,Bread,Bakery,74,148.77,11008.98,East,Canada,Wholesaler,20.42,3135.38,Debit Card,Offline
31-03-2024,18:43:00,Tea,Beverages,22,28.83,634.26,East,Germany,Retailer,9.79,177.1,Credit Card,Offline
31-03-2024,15:55:00,Cheese,Dairy,9,86.62,779.58,East,India,Online,21.24,225.99,Debit Card,Wholesale
31-03-2024,10:52:00,Muffins,Bakery,62,40.82,2530.84,South,Germany,Retailer,22.85,674.56,PayPal,Online
31-03-2024,09:56:00,Protein Bars,Snacks,52,87.81,4566.12,East,Canada,Wholesaler,12.5,688.48,Debit Card,Online
31-03-2024,14:30:00,Coffee,Beverages,16,141.72,2267.52,South,Germany,Retailer,25.91,471.36,PayPal,Offline
